hpoID	hpoLabel	deltaZ	pValue	nGenes
HP:0000523	Subcapsular cataract	-0.0249836314354	0.15409193765	27
HP:0004950	Peripheral arterial stenosis	0.00749148561671	0.7258550184	28
HP:0009138	Synostosis involving bones of the lower limbs	-0.0293811932283	0.108074739925	25
HP:0007420	Spontaneous hematomas	-0.0211458646498	0.353939996086	12
HP:0011107	Recurrent aphthous stomatitis	0.0398119716795	0.389142835685	25
HP:0100671	Abnormal trabecular bone morphology	-0.0222134772974	0.273555208142	23
HP:0007766	Optic disc hypoplasia	0.0220054246424	0.796096401253	25
HP:0012848	Small intestinal stenosis	0.22677195277	0.163861200831	26
HP:0002876	Episodic tachypnea	-0.0339159164063	6.77345048098e-05	24
HP:0002025	Anal stenosis	-0.00420240675858	0.796707439715	24
HP:0008214	Decreased serum estradiol	-0.0230274361159	0.253344261241	22
HP:0002837	Recurrent bronchitis	0.0547057878197	0.293384049694	26
HP:0002107	Pneumothorax	-0.00961858510422	0.61462221073	28
HP:0011710	Bundle branch block	-0.0312398825632	0.227993734411	25
HP:0000391	Thickened helices	0.0380336488059	0.414307113179	27
HP:0000968	Ectodermal dysplasia	0.0111525708878	0.762492610212	23
HP:0003201	Rhabdomyolysis	-0.033670965121	0.0610747173035	23
HP:0001048	Cavernous hemangioma	0.0100762334311	0.639246151041	27
HP:0001141	Severely reduced visual acuity	-0.00564790882161	0.715239619163	26
HP:0032154	Aphthous ulcer	0.0398119716795	0.389142835685	25
HP:0001845	Overlapping toe	0.00968018890165	0.599534363672	24
HP:0010109	Short hallux	-0.0587307378768	0.00041667422392	25
HP:0006510	Chronic obstructive pulmonary disease	-0.0179729537198	0.700206495788	22
HP:0001426	Multifactorial inheritance	-0.0307552646645	0.12715470792	26
HP:0009140	Synostosis involving bones of the feet	-0.0293811932283	0.108074739925	25
HP:0003383	Onion bulb formation	-0.0336729838716	0.00556378580164	24
HP:0006706	Cystic liver disease	-0.0107460848225	0.60373517264	26
HP:0045025	Narrow palpebral fissure	-0.0536400048732	0.00366685054026	25
HP:0007401	Macular atrophy	-0.0154861652871	0.507335102306	25
HP:0000751	Personality changes	-0.00922010498302	0.504534736893	26
HP:0000977	Soft skin	-0.0280197631929	0.0436834221564	26
HP:0000012	Urinary urgency	-0.01850872687	0.271571717961	25
HP:0000643	Blepharospasm	-0.0326263698013	0.0255157382468	27
HP:0100335	Non-midline cleft lip	-0.0111431152569	0.492981711269	27
HP:0005106	Abnormality of the vertebral endplates	-0.0392406691917	0.00652477833323	25
HP:0007108	Demyelinating peripheral neuropathy	-0.0390284988174	0.00354763894244	27
HP:0045017	Congenital malformation of the left heart	-0.0260868630133	0.119837319284	24
HP:0004934	Vascular calcification	-0.0197233810287	0.306834975111	27
HP:0002583	Colitis	-0.00456608632074	0.830048716145	24
HP:0009942	Duplication of thumb phalanx	0.0342194277918	0.373698159853	25
HP:0045040	Abnormal lactate dehydrogenase activity	0.0265907147839	0.560793011182	22
HP:0002982	Tibial bowing	-0.0253131308023	0.0621211287719	20
HP:0002245	Meckel diverticulum	0.246810877117	0.161168128572	24
HP:0100323	Juvenile aseptic necrosis	0.0309670374039	0.371632878532	25
HP:0003027	Mesomelia	-0.0433553401908	0.00387074136434	24
HP:0000243	Trigonocephaly	0.0693868717228	0.12572639915	27
HP:0011702	Abnormal electrophysiology of sinoatrial node origin	0.000732821639647	0.98243087314	26
HP:0008850	Severe postnatal growth retardation	-0.0552035342889	0.0029833755916	22
HP:0001771	Achilles tendon contracture	-0.0374857762225	0.151267669002	21
HP:0100587	Abnormality of the preputium	0.262717524722	0.136722111439	24
HP:0002839	Urinary bladder sphincter dysfunction	0.00609437712038	0.794084300997	24
HP:0004396	Poor appetite	0.237608676474	0.144756164789	26
HP:0011027	Abnormality of the fallopian tube	0.328295693201	0.102955617401	21
HP:0030346	Abnormal circulating follicle-stimulating hormone level	-0.000705602071347	0.963037716881	22
HP:0012347	Abnormal protein N-linked glycosylation	-0.0107926663971	0.577207708132	25
HP:0012346	Abnormal protein glycosylation	-0.0107926663971	0.577207708132	25
HP:0002273	Tetraparesis	-0.0125069778791	0.469053188442	23
HP:0011097	Epileptic spasms	-0.0504318646749	0.00204152442441	22
HP:0002036	Hiatus hernia	-0.0288034154922	0.0397324575246	24
HP:0003805	Rimmed vacuoles	0.0701964172038	0.13701982055	23
HP:0005403	Decrease in T cell count	0.0279284941142	0.586430179338	24
HP:0030047	Abnormality of lateral ventricle	-0.0230271751303	0.0131756490261	22
HP:0002179	Opisthotonus	-0.0405061466877	0.00652489379124	26
HP:0002558	Supernumerary nipple	0.010659198226	0.694684084248	23
HP:0002557	Hypoplastic nipples	-0.0119738389327	0.611970068736	22
HP:0002283	Global brain atrophy	-0.0180126261675	0.267354547829	24
HP:0000704	Periodontitis	-0.00420432293625	0.834944724204	24
HP:0000593	Abnormal anterior chamber morphology	0.0073035305671	0.748555020493	24
HP:0009376	Aplasia/Hypoplasia of the phalanges of the 5th finger	-0.0454789808674	0.000468652652484	25
HP:0002779	Tracheomalacia	-0.0277553139465	0.0878072802398	25
HP:0004493	Craniofacial hyperostosis	0.0159606215221	0.489630407086	24
HP:0007149	Distal upper limb amyotrophy	-0.0051763770535	0.794019241738	24
HP:0000331	Short chin	-0.0442055273754	0.00259731301978	22
HP:0007372	Atrophy/Degeneration involving the corticospinal tracts	0.0163047541297	0.499640229856	23
HP:0004808	Acute myeloid leukemia	0.189290436943	0.194171323055	24
HP:0003328	Abnormal hair laboratory examination	-0.0304571026931	0.022050441938	25
HP:0003310	Abnormality of the odontoid process	-0.0176469727754	0.149371625247	21
HP:0002301	Hemiplegia	-0.0165748792644	0.441591127344	23
HP:0002362	Shuffling gait	0.00947272824884	0.697193858832	19
HP:0009733	Glioma	0.259293552148	0.0193696161735	26
HP:0000894	Short clavicles	-0.0315319997481	0.103753009422	20
HP:0100864	Short femoral neck	-0.0414243792204	0.00285066955233	24
HP:0000698	Conical tooth	-0.00551256713828	0.79119974577	23
HP:0001948	Alkalosis	0.0619792683221	0.199854518911	26
HP:0003416	Spinal canal stenosis	-0.0521418058819	0.00547083399582	22
HP:0006000	Ureteral obstruction	-0.0395784991096	0.00873420961462	23
HP:0010524	Agnosia	0.198647837468	0.0249753542376	24
HP:0012110	Hypoplasia of the pons	-0.00347190927743	0.930828228609	21
HP:0000778	Hypoplasia of the thymus	0.00597525513123	0.91512339539	23
HP:0025456	Abnormal CSF protein level	-0.00978512743457	0.717548951083	26
HP:0025323	Abnormal arterial physiology	-0.0386832560557	0.0112747536765	24
HP:0001716	Wolff-Parkinson-White syndrome	-0.0159567214154	0.628157367034	7
HP:0008417	Vertebral hypoplasia	0.0140356420175	0.593324455291	24
HP:0000746	Delusions	-0.0497534003254	0.00156986494792	22
HP:0003160	Abnormal isoelectric focusing of serum transferrin	-0.0106064349625	0.599308078942	24
HP:0010511	Long toe	-0.0424284125985	0.0233727931802	23
HP:0001973	Autoimmune thrombocytopenia	-0.0251260884802	0.022259782826	25
HP:0000103	Polyuria	-0.0081222048697	0.801663911413	24
HP:0032436	Abnormal C-reactive protein level	-0.000525009154004	0.988290093442	25
HP:0006801	Hyperactive deep tendon reflexes	-0.0111117575115	0.790308309358	20
HP:0002384	Focal impaired awareness seizure	-0.0328572474656	0.00506010590608	25
HP:0006855	Cerebellar vermis atrophy	-0.00767731029028	0.799036004996	21
HP:0001338	Partial agenesis of the corpus callosum	0.0132680350759	0.526805025521	22
HP:0002304	Akinesia	-0.0276052290302	0.218478021148	24
HP:0002132	Porencephalic cyst	-0.0321117470191	0.0919879238096	25
HP:0002870	Obstructive sleep apnea	-0.0410661493513	0.0414122336032	25
HP:0009025	Increased connective tissue	-0.0270220780848	0.2056152057	23
HP:0008428	Vertebral clefting	0.00932726202623	0.687753965791	25
HP:0005435	Impaired T cell function	-0.0870096386874	1.07679088063e-05	24
HP:0011750	Neoplasm of the anterior pituitary	0.172463584041	0.0441623786965	25
HP:0003207	Arterial calcification	-0.019404430262	0.333122707006	26
HP:0002032	Esophageal atresia	-0.0202454280123	0.443038419317	23
HP:0001669	Transposition of the great arteries	-0.00774084188167	0.853119122945	21
HP:0010747	Medial flaring of the eyebrow	-0.0424570614054	0.000979713052356	24
HP:0006554	Acute hepatic failure	0.0262953400274	0.535434378506	22
HP:0004383	Hypoplastic left heart	-0.025815003693	0.140061816289	23
HP:0001923	Reticulocytosis	0.0409147045077	0.294628907496	20
HP:0002141	Gait imbalance	-0.00775758358386	0.697966695184	24
HP:0001138	Optic neuropathy	0.0288507212642	0.264830378788	16
HP:0000798	Oligospermia	-0.0106767558075	0.648935748374	16
HP:0002145	Frontotemporal dementia	0.0426582867841	0.104141447881	24
HP:0040277	Neoplasm of the pituitary gland	0.172463584041	0.0441623786965	25
HP:0000161	Median cleft lip	-0.0315348686772	0.0403134246114	25
HP:0009073	Progressive proximal muscle weakness	-0.0266308832683	0.221024309459	20
HP:0000134	Female hypogonadism	0.0211440520561	0.685300260098	25
HP:0002539	Cortical dysplasia	0.0589341779932	0.237918392958	23
HP:0025615	Abscess	0.317849473012	0.085599152626	23
HP:0100303	Muscle fiber cytoplasmatic inclusion bodies	-0.00368038467345	0.809160378884	26
HP:0100848	Neoplasm of the male external genitalia	0.0493097596092	0.0743140275992	20
HP:0011227	Elevated C-reactive protein level	-0.000525009154004	0.988290093442	25
HP:0006476	Abnormality of the pancreatic islet cells	-0.0650316468403	0.000277138057643	23
HP:0003738	Exercise-induced myalgia	-0.0378485053026	0.0483720676336	24
HP:0004340	Abnormality of vitamin B metabolism	-0.019371818936	0.309572038605	22
HP:0007333	Hypoplasia of the frontal lobes	-0.0209259416448	0.00466085211021	24
HP:0001681	Angina pectoris	-0.00613681529703	0.835883238568	24
HP:0001989	Fetal akinesia sequence	-0.0200030155736	0.199615123584	25
HP:0008515	Aplasia/Hypoplasia of the vertebrae	0.0140356420175	0.593324455291	24
HP:0008232	Elevated circulating follicle stimulating hormone level	0.000680805669783	0.965868854035	21
HP:0100633	Esophagitis	-0.0134250882162	0.442271890997	23
HP:0010546	Muscle fibrillation	0.0291571616231	0.39924823907	23
HP:0010989	Abnormality of the intrinsic pathway	-0.00526410641358	0.74580044232	23
HP:0100750	Atelectasis	-0.0680758809004	0.000654669319136	22
HP:0000967	Petechiae	-0.000282441340967	0.992455555971	22
HP:0000590	Progressive external ophthalmoplegia	-0.0130846487863	0.184664153567	16
HP:0003953	Absent forearm bone	-0.0304409844526	0.113538835592	23
HP:0100540	Palpebral edema	0.0952303610009	0.0727206317564	24
HP:0012703	Abnormal subarachnoid space morphology	-0.00613789814431	0.747967258971	24
HP:0012062	Bone cyst	0.00340530384044	0.887097428199	24
HP:0002684	Thickened calvaria	0.0365650121314	0.371552106056	18
HP:0000835	Adrenal hypoplasia	-0.0318633931992	0.0427531999097	20
HP:0000075	Renal duplication	-0.00643200622664	0.758873089382	22
HP:0002464	Spastic dysarthria	-0.0314725209708	0.00157036420754	20
HP:0000230	Gingivitis	0.0456975678087	0.382082923806	21
HP:0002572	Episodic vomiting	-0.00551747324919	0.912323193311	8
HP:0100641	Neoplasm of the adrenal cortex	0.177491524015	0.0955769981315	22
HP:0011787	Central hypothyroidism	-0.0129461505494	0.524170674529	23
HP:0001293	Cranial nerve compression	0.0230579948314	0.483391120299	25
HP:0011885	Hemorrhage of the eye	0.0439613942688	0.39882827545	22
HP:0002777	Tracheal stenosis	0.0115825542064	0.598510894344	22
HP:0010557	Overlapping fingers	-0.000107325821493	0.996940926839	22
HP:0030197	Fatigable weakness of skeletal muscles	-0.0219457697806	0.227919674818	24
HP:0011153	Focal motor seizure	0.017165553906	0.614846601518	24
HP:0000402	Stenosis of the external auditory canal	-0.0673865992484	0.000109888698748	20
HP:0002486	Myotonia	-0.0212022775613	0.424875510169	20
HP:0002600	Hyporeflexia of lower limbs	-0.00605590323814	0.78396942062	25
HP:0001931	Hypochromic anemia	0.155327750748	0.214359846113	18
HP:0031651	Abnormal tricuspid valve physiology	0.00713795348092	0.835108875412	20
HP:0002401	Stroke-like episode	-0.0617253833179	0.0234796071666	7
HP:0003189	Long nose	0.0352155077211	0.459282296605	20
HP:0000635	Blue irides	0.0317140526557	0.251783034045	25
HP:0001075	Atrophic scars	0.00126736025682	0.972755578773	24
HP:0006492	Aplasia/Hypoplasia of the fibula	-0.0249332457806	0.12181517457	22
HP:0002329	Drowsiness	-0.0505374241846	0.015842697642	24
HP:0009728	Neoplasm of striated muscle	0.156166221095	0.0662275720693	25
HP:0010788	Testicular neoplasm	0.0503374507693	0.0837956241402	19
HP:0000039	Epispadias	-0.0147018509164	0.425938034111	21
HP:0001264	Spastic diplegia	-0.0152076010097	0.605185654298	19
HP:0009822	Aplasia involving forearm bones	-0.0304409844526	0.113538835592	23
HP:0003826	Stillbirth	-0.0300200020584	0.0613819833559	21
HP:0007737	Bone spicule pigmentation of the retina	-0.000523077825975	0.982710650983	23
HP:0000705	Amelogenesis imperfecta	-0.025709647213	0.0337414884345	22
HP:0001488	Bilateral ptosis	-0.0535420796927	0.00148012931708	24
HP:0003390	Sensory axonal neuropathy	0.00343976660591	0.848319491789	22
HP:0007431	Congenital ichthyosiform erythroderma	-0.00785699266947	0.747787391391	22
HP:0000375	Abnormal cochlea morphology	0.0446010412908	0.266983041323	22
HP:0100634	Neuroendocrine neoplasm	0.0835130552126	0.368437252504	24
HP:0006507	Aplasia/hypoplasia of the humerus	-0.0214798260175	0.174732140442	20
HP:0011043	Abnormality of circulating adrenocorticotropin level	0.0278216827131	0.468198498036	23
HP:0001377	Limited elbow extension	-0.0471179140461	0.00311274906617	19
HP:0002922	Increased CSF protein	-0.00890627994112	0.751656139976	25
HP:0012285	Abnormal hypothalamus physiology	-0.0319423920272	0.000557406392004	23
HP:0010307	Stridor	-0.0285871252142	0.167873294688	22
HP:0002893	Pituitary adenoma	0.18899400636	0.0420085994988	23
HP:0002346	Head tremor	-0.0146644372211	0.397256164343	21
HP:0000071	Ureteral stenosis	-0.0408503961579	0.00957380934332	22
HP:0003688	Cytochrome C oxidase-negative muscle fibers	-0.0297958999599	0.00024544156542	19
HP:0200065	Chorioretinal degeneration	0.00289338364048	0.905038931015	21
HP:0003687	Centrally nucleated skeletal muscle fibers	0.0172337495	0.695599157874	23
HP:0004482	Relative macrocephaly	0.0791109330955	0.405378520148	22
HP:0012043	Pendular nystagmus	0.00322605925051	0.902568580552	18
HP:0001136	Retinal arteriolar tortuosity	-0.0120646888939	0.703154838973	21
HP:0010469	Absent testis	0.253156561	0.168732075613	23
HP:0007178	Motor polyneuropathy	-0.0256925487602	0.279755297066	24
HP:0000133	Gonadal dysgenesis	-0.0091990299137	0.725039792396	17
HP:0002451	Limb dystonia	-0.0106628968932	0.457736526517	22
HP:0002153	Hyperkalemia	0.0752776146948	0.127862359043	21
HP:0006739	Squamous cell carcinoma of the skin	0.011772887123	0.780669110983	23
HP:0003403	EMG: decremental response of compound muscle action potential to repetitive nerve stimulation	0.00432516392311	0.915043019331	23
HP:0000514	Slow saccadic eye movements	-0.0405258639556	0.0209568904049	19
HP:0008054	Abnormal morphology of the conjunctival vasculature	0.0297721643025	0.58831823275	23
HP:0010500	Hyperextensibility of the knee	0.000103708967844	0.996461387038	23
HP:0000105	Enlarged kidney	0.023206387404	0.627163045518	17
HP:0005180	Tricuspid regurgitation	-0.0134987811141	0.638510598124	19
HP:0006713	Aplasia/Hypoplasia of the scapulae	0.00184639807357	0.948036340659	21
HP:0000622	Blurred vision	0.0417565316212	0.380607948911	14
HP:0040133	Abnormal serum ferritin	-0.0322632682941	0.0115185871983	22
HP:0010230	Cone-shaped epiphyses of the phalanges of the hand	-0.0285257297622	0.0348876887457	20
HP:0003974	Absent radius	-0.030918718542	0.124515703566	22
HP:0001519	Disproportionate tall stature	0.0007113016194	0.979517605101	20
HP:0002047	Malignant hyperthermia	-0.0176744748588	0.227315858858	23
HP:0001476	Delayed closure of the anterior fontanelle	-0.0334321235213	0.000360797861776	19
HP:0000132	Menorrhagia	-0.00379016114574	0.876487933795	24
HP:0007973	Retinal dysplasia	0.00477223964759	0.88159007522	16
HP:0009777	Absent thumb	-0.00291958886605	0.84802048711	23
HP:0007750	Hypoplasia of the fovea	0.00460976534699	0.846327087809	18
HP:0030402	Abnormal platelet aggregation	0.002502192533	0.907431202294	22
HP:0001663	Ventricular fibrillation	-0.0422678843555	0.18576206704	21
HP:0000719	Inappropriate behavior	-0.0144728744772	0.479275621238	20
HP:0030345	Abnormal circulating luteinizing hormone level	0.0401568374392	0.355171252274	19
HP:0008368	Tarsal synostosis	-0.0405360820733	0.00562392400416	21
HP:0008060	Aplasia/Hypoplasia of the fovea	0.00460976534699	0.846327087809	18
HP:0010293	Aplasia/Hypoplasia of the uvula	0.254723447686	0.165982597641	23
HP:0001737	Pancreatic cysts	-0.0262104967449	0.129200349334	22
HP:0031979	Abnormal urine carbohydrate level	0.10343057216	0.281876916187	22
HP:0001063	Acrocyanosis	-0.0340685085881	0.0326471179275	20
HP:0005792	Short humerus	-0.0291996425918	0.0492006918858	19
HP:0009660	Short phalanx of the thumb	-0.0195807024925	0.175682356756	21
HP:0011448	Ankle clonus	-0.0338027352038	0.0920918773061	19
HP:0003496	Increased circulating IgM level	-0.00929680246705	0.649490004746	20
HP:0040286	Abnormality of axial muscles	0.0348419344565	0.527960984986	19
HP:0009738	Abnormality of the antihelix	-0.0205162569169	0.366665059417	20
HP:0001747	Accessory spleen	-0.0580376641784	0.000642612461913	21
HP:0000991	Xanthomatosis	0.0266711397803	0.233727039026	23
HP:0001533	Slender build	-0.00657516515861	0.694648646439	20
HP:0003327	Axial muscle weakness	0.0465417228865	0.416464191407	18
HP:0002953	Vertebral compression fractures	-0.022039815402	0.298010476155	20
HP:0001548	Overgrowth	-0.0238829844484	0.243093115925	19
HP:0010615	Angiofibromas	0.173225063762	0.0546748674825	23
HP:0032243	Abnormal tissue metabolite concentration	-0.0454944426518	0.00124691267964	23
HP:0030670	Hamartoma of the orbital region	0.0340462047877	0.394224799879	23
HP:0009617	Abnormality of the distal phalanx of the thumb	-0.00467867277826	0.818396541742	22
HP:0002585	Abnormality of the peritoneum	0.317831607974	0.113542062471	21
